corruption_levels,geometric_margin
0,0.054197183
0,0.039015916
0,-0.006940147
0,0.267804807
0,0.260602247
0,0.116185892
0,0.144551521
0,0.358778014
0,-0.002647804
0,0.19289521
0,0.26997546
0,0.419759553
0,0.421673491
0,0.596042708
0,0.105602068
0,0.038075358
0,-0.000136004
0,0.503953401
0,0.408600443
0,0.075836375
0,0.447977249
0,0.378122377
0,0.32904267
0,0.070371537
0,0.50160724
0,0.526514286
0,0.24548302
0,0.091775821
0,0.194295488
0,-0.010269201
0,0.082422
0,0.002711707
0,0.207529479
0,0.477895957
0,0.382319537
0,0.21610502
0,0.153182762
0,0.297214157
0,0.321053235
0,0.27342677
0,0.217808678
0,-0.193359931
0,0.285918036
0,0.095058798
0,0.459385016
0,-0.158888188
0,0.238800697
0,0.111711443
0,0.421307071
0,0.312742274
0,0.212064413
0,0.043137031
0,0.010277399
0,0.163621892
0,0.300988911
0,0.036453265
0,-0.097530691
0,0.220013345
0,0.336642823
0,-0.105558152
0,0.243898109
0,-0.158753676
0,0.256888635
0,0.406789103
0,0.460780347
0,0.398959167
0,0.157273993
0,0.21127242
0,0.373466148
0,0.128867652
0,0.342671643
0,0.098369868
0,-0.214821274
0,0.297976651
0,0.119885703
0,0.061576754
0,0.318018651
0,0.22584107
0,0.339151918
0,0.081843282
0,0.022895042
0,0.33163468
0,0.026069024
0,0.433415122
0,0.338950945
0,0.38038746
0,0.254416711
0,-0.082663399
0,0.39726509
0,0.299365505
0,0.250063606
0,0.368706646
0,0.150457763
0,0.281792948
0,0.122969449
0,0.364719721
0,0.427033178
0,0.295103436
0,0.173074883
0,-0.209414659
0,0.245992191
0,0.154145528
0,0.291570852
0,0.244547587
0,0.049604396
0,0.335133926
0,0.005029507
0,0.600012786
0,0.334999209
0,0.081836111
0,0.394145477
0,0.314430116
0,0.211375145
0,0.29578153
0,0.271822463
0,0.311061594
0,0.231342304
0,0.391206423
0,-0.053868418
0,0.211863859
0,0.550488505
0,0.267007673
0,0.427201155
0,0.273209849
0,0.240530844
0,0.354840631
0,0.121877762
0,0.422611824
0,0.443128139
0,0.438704932
0,-0.155812554
0,-0.224214674
0,0.407615928
0,-0.065067405
0,0.456201532
0,0.293438144
0,0.424672687
0,0.229332041
0,0.538391507
